,Unnamed: 0,Title,Genre,Network,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
475,475,The Time We Were Not In Love,"['comedy', 'romantic']",SBS,"This drama is the remake of the 2011 Taiwanese drama “In Time With You“ which was staring by Ariel Lin and Bolin Chen. This Taiwanese drama won seven out of its eight nominations at the “47th Golden Bell Awards“.Something that’s right in front of your eyes is sometimes the hardest for you to see. Jang Ha Na (Ha Ji Won) and Choi Won (Lee Jin Wook) have been lifelong friends. Through thick and thin, they’ve been through many things together in the nearly 20 years of friendship, including relationships that each has had with other people. Approaching her 30th birthday, Ha Na receives an email from Choi Won that jokes about the “symptoms of premature aging”. Angry about the widely held belief that men are like grapes that turn into a fine bottle of wine as they age while women are like grapes that shrivel up into raisins, Ha Na makes a bet with Choi Won that she can get married first before they turn 35. Will Ha Na and Choi Won be able to find their true loves or have they been blind to what’s been there all along?",2015.0,7.2,,236.0,,"Seo Dong-gun, Won-Hee Go, In-Young Hong, Hee-soo Jang"
476,476,Remember You,"['thriller', 'mystery', 'romantic']",KBS2,"This drama is a romantic thriller that centers around a criminal profiler, Lee Hyun (Seo In Guk) who previously work as a consultant at the police department in New York. After he returns to south Korea, he’s in charge of a special criminal investigation team. Due to his special insight, he can analyze the crime scene and the suspect at one glance. He works together with an elite detective, Cha Ji Ahn (Jang NaRa) to solve the crimes and they develop a romantic relationship.",2015.0,7.8,,767.0,,"In-Guk Seo, Na-ra Jang, Bo-Gum Park, Won-young Choi"
477,477,My Mother is a Daughter-In-Law,"['family', 'comedy']",SBS,This in-depth drama demonstrates a mother and daughter-in-law who experience a variety of ups and downs with a lot of mixed feelings.,,,,,,
478,478,My Beautiful Bride,"['melodrama', 'romantic']",OCN,"This drama is about a husband, Kim Do Hyung (Kim Moo Yul) who desperately searches for his wife, Yoon Joo Young (Go Sung Hee) who suddenly disappears.Meanwhile, Cha Yoon Mi (Lee Si Young) is the detective on the case who helps him along the way.",2015.0,7.2,,53.0,,"Lee El, Han-chul Jo, Bo-yeon Kim, Mu-Yeol Kim"
479,479,Hidden Identity,"['thriller', 'investigation', 'crime']",tvN,"This drama is about “criminal Investigation 5”, a police unit formed to battle violent crimes using undercover operations.",2015.0,7.3,,86.0,,"Bum Kim, Sung-woong Park, So-yi Yoon, Won-jong Lee"
480,480,The Great Wives,"['family', 'melodrama', 'romantic']",MBC,"A drama about a murder involving friends from the same school and their risky and secretive marriage, divorce and relationships.",2015.0,,,,,"Hye-Kyeong Ahn, Jae-mo Ahn, Ji-ho Choi, Ji-Won Choi"
481,481,The Return of Hwang Geum Bok,"['family', 'melodrama', 'romantic']",SBS,"A drama of Chaebols and secrets of birth.Park Ye Ryung (Lee Elliya) is the daughter of a poor and crass single mother. Meanwhile, Hwang Geum Bok (Shin Da Eun) is Ye Ryung’s friend.",2015.0,7.2,,6.0,,"Seonwoo Jae-Deok, Mi-seon Jeon, No-min Jeon, Eun-woo Jeong"
482,482,High Society,"['family', 'romantic']",SBS,"Jang Yoon Ha (UEE) is the youngest daughter of a chaebol family, but she longs to find a man who will love her and not her wealth. So she goes to work at a food market and pretends that she comes from a poor background.Meanwhile, Yoon Ha’s manager is Choi Joon Ki (Sung Joon), a man who is determined to succeed to leave his destitute upbringing behind him. He even begins to think that marrying a well-connected woman will finally give him the lifestyle he desperately seeks. In her job, Yoon Ha makes fast friends with her co-worker, Lee Ji Yi (Im Ji Yun), and also meets Yoo Chang Soo (Park Hyung shik), the heir to the mall conglomerate where the food market is located. Chang Soo is very accustomed to his well-to-do lifestyle and enjoys having women fawn all over him because of his wealth. That’s why he is intrigued by Yoon Ha’s complete lack of interest in him. Will Yoon Ha be able to find true love, or will she learn that money and love can’t be separated as easily as she had hoped? (Viki.com)",2018.0,5.1,,230.0,120 min,"Hyuk Byun, Hae-il Park, Soo Ae, Kim Gyu-Sun, So-yeon Jang"
483,483,Prince Of Prince,"['comedy', 'romantic', 'fantasy']",NAVER tvcast,"This Web drama is based on the Webtoon “Prince Of Prince / 프린스의 왕자” by “Jaea / 재아” which was published from 2014-May-04 to 2015-June-01.Can an older brother save his younger sister? Park Shi Hyun (Choi Jong Hoon)’s younger sister, Park Yoo Na (Yuna) is so engrossed in video games and her computer, she lives in an imaginary world all her own. Can Shi Hyun get his sister to return to the real world, or will his nemesis Lee Mong Ryong (Im Yoon Ho) stand in the way?",2007.0,8.2,,3028.0,,"Yoo Gong, Eun-hye Yun, Sun-kyun Lee, Jeong-an Chae"
484,484,My Love Eun Dong,"['melodrama', 'romantic']",jTBC,"This drama is about a man who has it all, yet is unable to possess the love of a woman he is unable to forget, whom he has been loving for the past 20 years.In the current time of 2015. Top star Ji Eun Ho (Joo Jin Mo) announces one day that he wants to write his autobiography. When he is asked about a woman question, he says he wants to find a woman, his real love, whom he has not been able to forget for the past 20 years.20 years ago (1995), before the use of the artistic name Eun Ho, Park Hyun Soo (Jin Young) has lived an energetic and fiery adolescence. First met a 13 years old young girl who has no parents to take care of her, but was still full of life, joyful and without worries, with a pair of bright and crystal clear eyes – Eun Dong (Lee Ja In). When Hyun Soo looks at Eun Dong, he feels his heart pounding like ‘a mouse is jumping out of his chest’. Unfortunately, before both of them can get to know each other better, they separated.10 years later (2005), Hyun Soo (Baek Sung Hyun) aspires to be an actor but hears comments like ‘Although with good-looks, he has no talent in acting’. One day, he unexpectedly meets Eun Dong (Yoon So Hee) on the street. Having been apart for the past 10 years, without any sense of foreboding, the two of them fell deeply, ardently in love with each other. But once again,, without giving Hyun Soo any reason or warning, Eun Dong disappears without a trace.Another 10 years pass by, in the current time of 2015, Hyun Soo has become Korea’s elite actor using the stage name of Ji Eun Ho, with fortune and fame, and is a man who is envied by many. But, he is also a man who has a vacant and unfulfilled corner in his heart. He keeps thinking, if Eun Dong is living in Korea, there is no way that she has not heard of me, that she would not come and look for me. Perhaps she is already dead. Perhaps she thinks I am not looking for her. Hence, Hyun Soo who has now become Eun Ho, wants to write an autobiography, which will contain the memories of his short and limited time together with Eun Dong. But Eun Ho has never written a book, and never did try or want to write a book. Hence he has been asking the people around him for assistance, and a ghost-writer Jung Eun (Kim Sa Rang) is found. Eun Ho dictates his audio recollection and passes it on to Jung Eun. Jung Eun organizes Eun Ho’s  recordings and begins to write his autobiography. Through Eun Ho’s recordings, Jung Eun gets to hear the love story of Hyun Soo and Eun Dong, and feels as if she is listening to her own story, writing her own story. (credits: @​jadecloud)",2015.0,7.7,,220.0,,"Sa-rang Kim, Jin-mo Ju, Sung-Hyun Baek, Lee Ja-In"
485,485,Mask,"['melodrama', 'romantic']",SBS,"A melodrama about people who live wearing ‘masks’ to hide their true identities.Byun Ji Sook (Soo Ae) has always had a hard life with her father constantly going into debt and being chased by loan sharks. She desperately wants to know what life is like if she was born into a better family and didn’t have to worry about money all the time. When a series of circumstances brings Ji Sook to Eun Ha (Soo Ae), a woman from a wealthy family who strongly resembles Ji Sook, she grabs hold of the chance for a better life and assumes Eun Ha’s identity and begins to live her elite life. She meets Min Woo (Joo Ji Hoon), a chaebol heir who is mistrusting of the people around him. But when he realizes that Ji Sook is not like the other women he has met, he is drawn to her. How long can Ji Sook keep up the charade and hide her true identity?",2017.0,7.4,,258.0,,"Seung-ho Yoo, So-Hyun Kim, Hyun-soo Shin, Myung-Soo Kim"
486,486,Masked Prosecutor,"['thriller', 'action']",KBS2,"This drama to be described as modern Korean Drama version of “The Legend of Zorro“.It will tell the story about a man, Ha Dae Chul (Joo Sang Wook) who has double identity. He’s a normal prosecutor during the day and a masked vigilante at night to punish those that the law could not. Meanwhile, Yoo Min Hee (Kim Sun Ah) is a female detective in charge of the violent crime division.",2015.0,6.1,,43.0,,"Sang-uk Joo, Seon-a Kim, Ki-joon Uhm, Seok-cheon Hong"
487,487,A Daughter Just Like You,"['family', 'comedy', 'romantic']",MBC,"This drama is about conflicts and misunderstanding among three families.Hong Ae Ja (Kim Hye Ok) works as a host at a home shopping channel. She has three accomplished daughters: Ji Sung (Woo Hee Jin), In Sung (Lee Soo Kyung) and Hee Sung (Jung Hye Sung). Hong Ae Ja’s family interconnects with So Pan Seok’s (Jung Bo Suk) family and Heo Eun Sook’s (Park Hae Mi) as in-laws.",2015.0,7.2,,9.0,,"Jung Bo-Suk, Lee Byung-Joon, Park Hae-Mi, Kim Hye-Ok"
488,488,Eve’s Love,"['family', 'romantic']",MBC,nan,2015.0,,,,40 min,"Se-ah Yun, Min-Kyeong Kim, Choe-un Park, Dong-Ha Lee"
489,489,Producer,"['comedy', 'romantic']",KBS2,"A drama showing behind the scenes of what happens on a variety show!Baek Seung Chan (Kim Soo Hyun) stars as a variety show PD who needs to make the next big hit. He costars with Cindy (IU), who plays a pop star, Tak Ye Ji (Gong Hyo Jin) as a music show PD, and Ra Joon Mo (Cha Tae Hyun) as another veteran variety show PD. (Source)",2015.0,7.4,,528.0,,"Sun Ah, Tae-Hyun Cha, Kwon Choi, Iu"
490,490,Orange Marmalade,"['fantasy', 'melodrama', 'romantic', 'school']",KBS2,"This drama is based on webcomic “Orange Marmalade” by Seok Woo which was published from 2011-Feb-05 to 2014-Jan-04 via “comic.naver.com/webtoon/“This is a fantasy romance love story between vampires and humans.Baek Ma Ri (Seol Hyun) is a senior high student who is also a vampire. She attends for school which all the students are human but she’s a vampire. She has to keep her real identity hidden and acts like a common girl. But deep inside, she holds the grudge for all people around her talking fuss and mocking about vampires. Meanwhile, Jung Jae Min (Yeo Jin Goo) is a popular male student who will fall in love with Baek Ma Ri.",2015.0,6.6,,307.0,,"Seol-Hyun Kim, Jin-gu Yeo, Won Hee Lee, Joon-hee Song"
491,491,Warm and Cozy,"['comedy', 'romantic']",MBC,"This drama is about a romance story between a man and a woman who relocate to beautiful Jeju Island to get away from the harsh city life.Baek Geun Woo (Yoo Yun Suk) is the owner and chef of the restaurant “Warm and Cozy”. Meanwhile, Lee Jung Joo (Kang So Ra) is a clothing company employee who to start a new life in Jeju Island after loses her job and her boyfriend. These two main characters will learn to love each together.",2015.0,6.7,,148.0,,"Jinyoung Jung, Seohyun, Joon-hee Song, Yeon-Seok Yoo"
492,492,Save the Family,"['family', 'romantic']",,"Jung Woo Jin (Jae Hee) is an ambitious doctor. After he failed in love, he no longer believes in true love. He views marriage as just a business. Meanwhile, Lee Hae Soo (Kang Byul) works as an assistant chef. She dreams of getting married to the right man and having a family. Then, Woo Jin falls in love with Hae Soo and He comes into conflict with love and ambition.",2015.0,,,,,"Hyo-jeong Ban, Hee-Bong Byun, Il-hwa Choi, Yu-Shin Eom"
493,493,Ex-Girlfriend Club,"['comedy', 'romantic']",tvN,"The story centered around a famous webtoon writer named Bang Myung Soo (Byun Yo Han) that write webtoon based on his past relationship with all his ex-girlfriends. Meanwhile, Kim Soo Jin (Song Ji Hyo) is a producer who is assigned to make his webtoon into a movie.",2015.0,6.8,,127.0,,"Ji-Hyo Song, Yo-han Byun, Yun-ji Lee, Ji-eun Jang"
494,494,The Girl at Midnight,"['comedy', 'romantic']",MBC every1,"Gong Ji Dan (Nam Tae Hyun) dreams of becoming a super star one day. After He fails an audition, He becomes in charge of a karaoke temporarily.People say a ghost appears in the karaoke at 12 AM every night…..",,,,,,
495,495,Bird That Doesn’t Cry,"['family', 'melodrama', 'romantic']",tvN,nan,2015.0,,,,50 min,"Jae-min Ahn, Seung-hee Baek, Seung-Hoon Baek, Sang-hun Choi"
496,496,School 2015: Who Are You?,"['children', 'mystery', 'school']",KBS2,"Lee Eun Bi (Kim So Hyun) lives at the orphanage Love’s House in Tongyeong, where younger residents look up to her as a mother figure. They don’t know that she’s friendless at her school and viciously bullied by a posse of mean girls led by Kang So Young (Jo Soo Hyang), while teachers turn a blind eye.On the other hand, Go Eun Byul (Kim So Hyun) is the most popular girl at Segang High School, the most prestigious private high school in Seoul’s Gangnam District. Eun Byul’s best friends are Cha Song Joo (Kim Hee Jung) and Lee Shi Jin (Lee Cho Hee), and she shares a mutual attraction with Han Yi Ahn (Nam Joo Hyuk), the school’s star swimmer. But Eun Byul has secrets, including one involving a girl named Jung Soo In.Eun Bi and Eun Byul look exactly alike, but only Eun Byul is aware of the other’s existence.One day, on a school field trip to Tongyeong, Eun Byul mysteriously disappears. At the same time, Eun Bi gets unjustly expelled from her school and transfers to Segang. The injured and amnesiac Eun Bi is mistaken for her doppelgänger Eun Byul, and she starts living the latter’s charmed life, unaware of the secrets Segang holds. (Source)",2015.0,7.8,,743.0,,"Sam Hammington, Mi-seon Jeon, Hee-jung Kim, So-Hyun Kim"
