,Unnamed: 0,Title,Genre,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
702,702,NCIS: Los Angeles,"['action', 'crime', 'drama']","The Naval Criminal Investigation Service's Office of Special Projects takes on the undercover work and the hard to crack cases in LA. Key agents are G. Callen and Sam Hanna, streets kids risen through the ranks.",2009,6.7,,44282.0,43 min,"Chris O'Donnell, Daniela Ruah, Barrett Foa, Linda Hunt"
703,703,Private Practice,"['comedy', 'drama', 'romance']","A spin-off of the medical drama ""Grey's Anatomy"" centering on the life of neonatal surgeon Addison Montgomery.",20072013,6.7,,20544.0,60 min,"Kate Walsh, Paul Adelstein, KaDee Strickland, Taye Diggs"
704,704,What I Like About You,['comedy'],"When Holly's father is transferred to Japan, she is sent to live with her big sister Valerie in New York City, turning Valerie's life upside down.",20022006,6.7,,11825.0,30 min,"Amanda Bynes, Jennie Garth, Wesley Jonathan, Leslie Grossman"
705,705,The Adventures of Jimmy Neutron: Boy Genius,"['animation', 'adventure', 'comedy']","A young boy, who happens to be a genius, lives in a small town with his family and friends and often gets into crazy adventures with them involving the things he invents.",19982006,6.7,,14045.0,24 min,"Debi Derryberry, Jeffrey Garcia, Rob Paulsen, Carolyn Lawrence"
706,706,Jimmy Kimmel Live!,"['comedy', 'music', 'talk-show']",immy Kimmel interviews celebrities.,2003,6.7,,12172.0,60 min,"Jimmy Kimmel, Cleto and the Cletones, Cleto Escobedo III, Dicky Barrett"
707,707,Andromeda,"['action', 'adventure', 'drama']",Captain Dylan Hunt and the crew of the Andromeda Ascendant set out on a mission to rebuild the Systems Commonwealth 300 years after its fall.,1971,7.2,,30138.0,131 min,"Robert Wise, James Olson, Arthur Hill, David Wayne, Kate Reid"
708,708,The Wild Thornberrys,"['animation', 'adventure', 'comedy']","Eliza Thornberry is not your ordinary kid. It's not just because she travels the world in an RV with her parents Nigel and Marrianne, famous nature show hosts. Eliza is doubly unique ...                See full summary »",19982004,6.7,,11150.0,30 min,"Lacey Chabert, Jodi Carlisle, Tim Curry, Danielle Harris"
709,709,"Sabrina, the Teenage Witch","['comedy', 'family', 'fantasy']","When a 16-year-old high school student finds out she's a witch, her two aunts offer guidance on how to control her newly-discovered magical powers.",19962003,6.7,,30704.0,22 min,"Melissa Joan Hart, Caroline Rhea, Beth Broderick, Nick Bakay"
710,710,Full House,"['comedy', 'drama', 'family']",A widowed broadcaster raises his three children with the assistance of his rock 'n' roll brother-in-law and his madcap best friend.,19871995,6.7,,48508.0,22 min,"Bob Saget, John Stamos, Dave Coulier, Candace Cameron Bure"
711,711,Growing Pains,"['comedy', 'family']",The misadventures of a family with a home business father and a journalist mother.,19851992,6.7,,12072.0,30 min,"Alan Thicke, Joanna Kerns, Kirk Cameron, Jeremy Miller"
712,712,The Brady Bunch,"['comedy', 'family']",The misadventures of a large family united when a widower and a widow marry.,19691974,6.7,,10816.0,30 min,"Robert Reed, Florence Henderson, Ann B. Davis, Maureen McCormick"
713,713,Knightfall,"['action', 'adventure', 'drama']",A look at the final days of the Knights Templar during the 14th century.,2017,6.6,,10863.0,60 min,"Simon Merrells, Tom Cullen, Pádraic Delaney, Julian Ovenden"
714,714,Iron Fist,"['action', 'adventure', 'crime']",A young man is bestowed with incredible martial arts skills and a mystical force known as the Iron Fist.,20172018,6.6,,99129.0,55 min,"Finn Jones, Jessica Henwick, Jessica Stroup, Tom Pelphrey"
715,715,Extant,"['drama', 'sci-fi', 'thriller']",An astronaut struggles to learn how she became pregnant while on a thirteen-month-long solo space mission.,20142015,6.6,,22504.0,42 min,"Halle Berry, Pierce Gagnon, Grace Gummer, Tyler Hilton"
716,716,Anger Management,"['comedy', 'romance']",Divorced former baseball player Charlie Goodson is now an anger management therapist. He has a teenage daughter with obsessive-compulsive disorder and he has a purely sexual relationship ...                See full summary »,2003,6.2,,190805.0,106 min,"Peter Segal, Jack Nicholson, Adam Sandler, Marisa Tomei, Luis Guzmán"
717,717,The Voice,"['game-show', 'music', 'reality-tv']",Four famous musicians search for the best voices in America and will mentor these singers to become artists. America will decide which singer will be worthy of the grand prize.,2014,6.4,,47863.0,103 min,"Marjane Satrapi, Ryan Reynolds, Gemma Arterton, Anna Kendrick, Jacki Weaver"
718,718,Under the Dome,"['drama', 'mystery', 'sci-fi']","An invisible and mysterious force field descends upon a small actual town of Chester's Mill, Maine, USA, trapping residents inside, cut off from the rest of civilization. The trapped townspeople must discover the secrets and purpose of the ""dome"" or ""sphere"" and its origins, while coming to learn more than they ever knew about each other and animals too.",20132015,6.6,,95910.0,43 min,"Mike Vogel, Rachelle Lefevre, Alexander Koch, Colin Ford"
719,719,iCarly,"['comedy', 'family', 'romance']","Carly hosts her own home-grown web show, iCarly, Carly and sidekick Sam's regular Web casts ultimately feature everything from comedy sketches and talent contests to interviews, recipes, and problem-solving.",20072012,6.6,,28571.0,30 min,"Miranda Cosgrove, Jerry Trainor, Jennette McCurdy, Nathan Kress"
720,720,Ugly Betty,"['comedy', 'drama', 'romance']",Smart but wholesome Betty embraces her unique appearance and independent attitude in the cutthroat world of New York fashion.,20062010,6.6,,37442.0,60 min,"America Ferrera, Eric Mabius, Tony Plana, Ana Ortiz"
721,721,That's So Raven,"['comedy', 'family', 'fantasy']","A teenage girl periodically receives brief psychic visions of the near future. Trying to make these visions come true results in trouble, and hilarious situations, for the girl and her friends.",20022007,6.6,,15840.0,30 min,"Raven-Symoné, Orlando Brown, Anneliese van der Pol, Kyle Massey"
722,722,Lizzie McGuire,"['comedy', 'drama', 'family']",The daily adventures of an adolescent girl whose real thoughts and emotions are expressed by her sarcastic animated alter ego.,20012004,6.6,,15684.0,30 min,"Hilary Duff, Adam Lamberg, Robert Carradine, Lalaine"
723,723,CatDog,"['animation', 'adventure', 'comedy']","The comic misadventures of a tidy, refined Cat and a goofy, uncouth Dog joined at the abdomen.",19982005,6.6,,17958.0,23 min,"Jim Cummings, Tom Kenny, Carlos Alazraqui, Billy West"
724,724,Dawson's Creek,"['drama', 'romance']",Four friends in a small coastal town help each other cope with adolescence.,19982003,6.6,,31521.0,60 min,"James Van Der Beek, Katie Holmes, Michelle Williams, Joshua Jackson"
725,725,Cow and Chicken,"['animation', 'comedy', 'family']",The program focuses on the misadventures of two unlikely yet somehow biological siblings: Cow and Chicken.,19951999,6.6,,16431.0,30 min,"Charlie Adler, Candi Milo, Dee Bradley Baker, Michael Dorn"
726,726,JAG,"['action', 'crime', 'drama']","The cases of Harmon Rabb, former Navy fighter pilot, and his fellow lawyers of the U.S. Navy's Judge Advocate General's office.",19952005,6.6,,15002.0,60 min,"David James Elliott, Catherine Bell, Patrick Labyorteaux, John M. Jackson"
727,727,Mad About You,"['comedy', 'romance']",Paul and Jamie Buchman are a recently-married New York City couple. They point out the gentle humor in domesticity and life's everyday situations.,19921999,6.6,,18610.0,22 min,"Paul Reiser, Helen Hunt, John Pankow, Leila Kenzle"
728,728,Family Matters,"['comedy', 'drama', 'family']","The Winslow family deal with various misadventures, many of them caused by their pesky next-door neighbor, ultra-nerd Steve Urkel.",19891998,6.6,,22008.0,30 min,"Reginald VelJohnson, Jaleel White, Kellie Shanygne Williams, Darius McCrary"
729,729,Camelot,"['drama', 'fantasy', 'history']","When King Uther dies and Britain faces chaos, Merlin presents an unknown named Arthur as the new king by birthright, as the late king's son, against the ambitious desires of his half-sister, Morgan.",1998,6.3,,13319.0,86 min,"Frederik Du Chau, Jessalyn Gilsig, Cary Elwes, Andrea Corr, Bryan White"
730,730,Reba,"['comedy', 'drama']","Reba McEntire stars as the titular characater in this smash sit-com about a single mom of three, navigating life in a Houston suburb.",20012007,6.5,,12113.0,30 min,"Reba McEntire, JoAnna Garcia Swisher, Steve Howey, Christopher Rich"
731,731,Hercules: The Legendary Journeys,"['action', 'adventure', 'drama']","Hercules, aided by his best friend Iolaus, goes on many adventures helping people and slaying mythical monsters using his half-god strength.",19951999,6.5,,25004.0,44 min,"Kevin Sorbo, Michael Hurst, Kevin Smith, Robert Trebor"
732,732,Mighty Morphin Power Rangers,"['action', 'adventure', 'family']","A team of teenagers with attitude are recruited to save Angel Grove from the evil witch, Rita Repulsa, and later, Lord Zedd, Emperor of all he sees, and their horde of monsters.",19931999,6.5,,18610.0,30 min,"Richard Steven Horvitz, David Yost, Ed Neil, David J. Fielding"
733,733,Step by Step,"['comedy', 'family', 'romance']","Two families become one, step by step.",19911998,6.5,,11064.0,30 min,"Patrick Duffy, Suzanne Somers, Brandon Call, Staci Keanan"
734,734,Supergirl,"['action', 'adventure', 'drama']",The adventures of Superman's cousin in her own superhero career.,2015,6.4,,94989.0,43 min,"Melissa Benoist, Mehcad Brooks, Chyler Leigh, David Harewood"
735,735,Mike & Molly,['comedy'],A couple meets at an Overeaters' Anonymous meeting.,2016,6.0,,74107.0,98 min,"Jake Szymanski, Zac Efron, Adam Devine, Anna Kendrick, Aubrey Plaza"
736,736,Ghost Whisperer,"['drama', 'fantasy']",A newlywed with the ability to communicate with the earthbound spirits of the recently deceased overcomes skepticism and doubt to help send their important messages to the living and allow the dead to pass on to the other side.,20052010,6.4,,40508.0,60 min,"Jennifer Love Hewitt, David Conrad, Camryn Manheim, Christoph Sanders"
737,737,The Suite Life of Zack & Cody,"['comedy', 'family']",Comedy about identical twins living at the Tipton Hotel with their single mother who is a lounge singer at the hotel.,20052008,6.4,,28907.0,30 min,"Cole Sprouse, Dylan Sprouse, Brenda Song, Ashley Tisdale"
738,738,CSI: Miami,"['action', 'crime', 'drama']","The cases of the Miami-Dade, Florida police department's Crime Scene Investigations unit.",20022012,6.4,,49433.0,43 min,"David Caruso, Emily Procter, Adam Rodriguez, Rex Linn"
739,739,According to Jim,"['comedy', 'romance']","A television show centered around a macho everyman, his loving wife, and their three precocious children.",20012009,6.4,,32102.0,30 min,"Jim Belushi, Courtney Thorne-Smith, Larry Joe Campbell, Taylor Atelian"
740,740,The Rain,"['sci-fi', 'thriller']","After a brutal virus wipes out most of the population, two young siblings embark on a perilous search for safety.",2019,,,,,"Simon Curtis, Kevin Costner, Amanda Seyfried, Milo Ventimiglia, Gary Cole"
741,741,Black Lightning,"['action', 'drama', 'sci-fi']",A crusading school principal gets back into action as the original African-American electrical superhero.,2018,6.3,,16266.0,43 min,"Cress Williams, China Anne McClain, Nafessa Williams, Christine Adams"
742,742,Dear White People,"['comedy', 'drama']","At a predominantly white Ivy League college, a group of black students navigate various forms of racial and other types of discrimination.",2017,6.3,,18201.0,30 min,"Logan Browning, Brandon P Bell, DeRon Horton, Antoinette Robertson"
743,743,The Suite Life on Deck,"['action', 'adventure', 'comedy']","Spin-off of the hit Disney Channel series ""The Suite Life of Zack & Cody,"" in which twin brothers Zack and Cody Martin and hotel heiress London Tipton enroll in a semester-at-sea program aboard a ship called the SS Tipton.",20082011,6.3,,13139.0,30 min,"Dylan Sprouse, Cole Sprouse, Brenda Song, Debby Ryan"
744,744,Dharma & Greg,"['comedy', 'romance']","A free spirited yoga instructor finds true love in a conservative lawyer and they got married on the first date. Though they are polar opposites; her need of stability is fulfilled with him, his need of optimism is fulfilled with her.",19972002,6.3,,26565.0,30 min,"Jenna Elfman, Thomas Gibson, Joel Murray, Mimi Kennedy"
745,745,"Beverly Hills, 90210","['drama', 'romance']","A group of friends living in Beverly Hills, California make their way through life from their school days into adulthood.",19902000,6.3,,27998.0,44 min,"Jason Priestley, Shannen Doherty, Luke Perry, Jennie Garth"
746,746,Van Helsing,"['action', 'drama', 'fantasy']","Vanessa Helsing, distant relative of famous vampire hunter Abraham Van Helsing, is resurrected only to find that vampires have taken over the world.",2004,6.1,,227819.0,131 min,"Stephen Sommers, Hugh Jackman, Kate Beckinsale, Richard Roxburgh, Shuler Hensley"
747,747,Inside Amy Schumer,['comedy'],"Amy Schumer switches from sketches, doing stand up, to interviewing people on the street and people of interest usually following a certain theme.",2013,6.1,,10922.0,22 min,"Amy Schumer, Kevin Kane, Kyle Dunnigan, Kim Caramele"
748,748,90210,"['comedy', 'drama', 'romance']","A Kansas family relocates to Beverly Hills, where their two children adapt to the infamous social drama of West Beverly Hills High.",19902000,6.3,,27998.0,44 min,"Jason Priestley, Shannen Doherty, Luke Perry, Jennie Garth"
749,749,Zoey 101,"['comedy', 'drama', 'family']","Zoey Brooks and her brother, Dustin, attend their first day at Pacific Coast Academy, a private boarding school that enrolls girls for the first time in its history.",20052008,6.0,,12075.0,30 min,"Jamie Lynn Spears, Paul Butcher, Christopher Massey, Erin Sanders"
750,750,Joey,"['comedy', 'romance']","In this spin-off of Friends (1994), Joey Tribbiani moves to Los Angeles to pursue his acting career.",20042006,6.0,,39029.0,22 min,"Matt LeBlanc, Paulo Costanzo, Drea de Matteo, Andrea Anders"
751,751,Jessie,"['comedy', 'family']",A Texan teen moves to New York City to follow her dreams and ends up as a nanny for a high profile couple's four children.,20112015,5.9,,10570.0,30 min,"Debby Ryan, Peyton List, Cameron Boyce, Karan Brar"
